Preamble,Stimulus,True_Category,Item,Rank,Category
"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: animals, paper dolls, football, cards, marbles, kite, checkers, hula hoop, pogo stick, stilts, jack-in-the-box, lego, bat, clay, crayons, horse, tennis racket, sled, bicycle, stuffed animal, books, rocking horse, skates, dishes, swing, boat, ball, coloring book, doll house, rattle, puzzle. According to the list, lego is present. According to the list, action figure is absent. According to the list, bow and arrow is ",absent,absent,bow and arrow,51,toys
"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: animals, paper dolls, football, cards, marbles, kite, checkers, hula hoop, pogo stick, stilts, jack-in-the-box, lego, bat, clay, crayons, horse, tennis racket, sled, bicycle, stuffed animal, books, rocking horse, skates, dishes, swing, boat, ball, coloring book, doll house, rattle, puzzle. According to the list, lego is present. According to the list, action figure is absent. According to the list, rope is ",absent,absent,rope,52,toys
"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: animals, paper dolls, football, cards, marbles, kite, checkers, hula hoop, pogo stick, stilts, jack-in-the-box, lego, bat, clay, crayons, horse, tennis racket, sled, bicycle, stuffed animal, books, rocking horse, skates, dishes, swing, boat, ball, coloring book, doll house, rattle, puzzle. According to the list, lego is present. According to the list, action figure is absent. According to the list, dishes is ",absent,present,dishes,53,toys
"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: animals, paper dolls, football, cards, marbles, kite, checkers, hula hoop, pogo stick, stilts, jack-in-the-box, lego, bat, clay, crayons, horse, tennis racket, sled, bicycle, stuffed animal, books, rocking horse, skates, dishes, swing, boat, ball, coloring book, doll house, rattle, puzzle. According to the list, lego is present. According to the list, action figure is absent. According to the list, cards is ",absent,present,cards,54,toys
"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: animals, paper dolls, football, cards, marbles, kite, checkers, hula hoop, pogo stick, stilts, jack-in-the-box, lego, bat, clay, crayons, horse, tennis racket, sled, bicycle, stuffed animal, books, rocking horse, skates, dishes, swing, boat, ball, coloring book, doll house, rattle, puzzle. According to the list, lego is present. According to the list, action figure is absent. According to the list, mitt is ",absent,absent,mitt,55,toys
"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: animals, paper dolls, football, cards, marbles, kite, checkers, hula hoop, pogo stick, stilts, jack-in-the-box, lego, bat, clay, crayons, horse, tennis racket, sled, bicycle, stuffed animal, books, rocking horse, skates, dishes, swing, boat, ball, coloring book, doll house, rattle, puzzle. According to the list, lego is present. According to the list, action figure is absent. According to the list, horse is ",absent,present,horse,56,toys
"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: animals, paper dolls, football, cards, marbles, kite, checkers, hula hoop, pogo stick, stilts, jack-in-the-box, lego, bat, clay, crayons, horse, tennis racket, sled, bicycle, stuffed animal, books, rocking horse, skates, dishes, swing, boat, ball, coloring book, doll house, rattle, puzzle. According to the list, lego is present. According to the list, action figure is absent. According to the list, gun is ",absent,absent,gun,57,toys
"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: animals, paper dolls, football, cards, marbles, kite, checkers, hula hoop, pogo stick, stilts, jack-in-the-box, lego, bat, clay, crayons, horse, tennis racket, sled, bicycle, stuffed animal, books, rocking horse, skates, dishes, swing, boat, ball, coloring book, doll house, rattle, puzzle. According to the list, lego is present. According to the list, action figure is absent. According to the list, animals is ",absent,present,animals,58,toys
"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: animals, paper dolls, football, cards, marbles, kite, checkers, hula hoop, pogo stick, stilts, jack-in-the-box, lego, bat, clay, crayons, horse, tennis racket, sled, bicycle, stuffed animal, books, rocking horse, skates, dishes, swing, boat, ball, coloring book, doll house, rattle, puzzle. According to the list, lego is present. According to the list, action figure is absent. According to the list, tennis racket is ",absent,present,tennis racket,59,toys
"Following is a list that contains a number of toys. After the list, a toy will be judged as either present or absent in the list. If the list contains the toy, answer with present. If the list does not contain the toy, answer with absent. The list of toys is: animals, paper dolls, football, cards, marbles, kite, checkers, hula hoop, pogo stick, stilts, jack-in-the-box, lego, bat, clay, crayons, horse, tennis racket, sled, bicycle, stuffed animal, books, rocking horse, skates, dishes, swing, boat, ball, coloring book, doll house, rattle, puzzle. According to the list, lego is present. According to the list, action figure is absent. According to the list, books is ",absent,present,books,60,toys
